2025-04-01 11:20:44,710 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-04-01 11:20:46,789 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-04-01 11:21:43,168 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-04-01 11:21:43,961 INFO  ExportHelperExtension.cs: 347 - Creating joint shoulder
2025-04-01 11:21:43,967 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-04-01 11:21:43,968 INFO  ExportHelperExtension.cs: 1402 - Fixing 618
2025-04-01 11:21:43,968 INFO  ExportHelperExtension.cs: 1409 - Component 618 is already fixed
2025-04-01 11:21:45,457 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2025-04-01 11:21:45,460 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-04-01 11:21:45,460 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-04-01 11:21:45,460 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-04-01 11:21:49,898 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child shoulder failed
2025-04-01 11:21:50,522 INFO  ExportHelperExtension.cs: 347 - Creating joint upper_arm
2025-04-01 11:21:50,523 INFO  ExportHelperExtension.cs: 1397 - Fixing components for shoulder
2025-04-01 11:21:50,523 INFO  ExportHelperExtension.cs: 1402 - Fixing 451
2025-04-01 11:21:50,524 INFO  ExportHelperExtension.cs: 1402 - Fixing 618
2025-04-01 11:21:50,524 INFO  ExportHelperExtension.cs: 1409 - Component 618 is already fixed
2025-04-01 11:21:51,852 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-04-01 11:21:51,853 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-04-01 11:21:51,853 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-04-01 11:21:51,854 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-04-01 11:21:51,854 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 451
2025-04-01 11:21:57,497 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent shoulder to child upper_arm failed
2025-04-01 11:21:57,927 INFO  ExportHelperExtension.cs: 347 - Creating joint elbow
2025-04-01 11:21:57,928 INFO  ExportHelperExtension.cs: 1397 - Fixing components for upper_arm
2025-04-01 11:21:57,928 INFO  ExportHelperExtension.cs: 1402 - Fixing 489
2025-04-01 11:21:57,929 INFO  ExportHelperExtension.cs: 1402 - Fixing 451
2025-04-01 11:21:57,930 INFO  ExportHelperExtension.cs: 1402 - Fixing 618
2025-04-01 11:21:57,930 INFO  ExportHelperExtension.cs: 1409 - Component 618 is already fixed
2025-04-01 11:21:59,403 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-04-01 11:21:59,404 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-04-01 11:21:59,404 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-04-01 11:21:59,404 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-04-01 11:21:59,405 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 489
2025-04-01 11:21:59,405 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 451
